0.01,0.02,0.03,0.04,0.05,0.060000000000000005,0.06999999999999999,0.08,0.09,0.09999999999999999,0.11,0.12,0.13,0.14,0.15000000000000002,0.16,0.17,0.18000000000000002,0.19,0.2,0.21000000000000002,0.22,0.23,0.24000000000000002,0.25,0.26,0.27,0.28,0.29000000000000004,0.3,0.31,0.32,0.33,0.34,0.35000000000000003,0.36000000000000004,0.37,0.38,0.39,0.4,0.41000000000000003,0.42000000000000004,0.43,0.44,0.45,0.46,0.47000000000000003,0.48000000000000004,0.49,0.5
0.493382,0.508823,0.493108,0.492503,0.529008,0.507593,0.515243,0.529669,0.502643,0.502108,0.5279389999999999,0.5232490000000001,0.481191,0.5109090000000001,0.492475,0.499916,0.489502,0.507381,0.492648,0.498652,0.4750270000000001,0.513355,0.510583,0.520926,0.491741,0.48388800000000004,0.4915010000000001,0.494024,0.49227499999999996,0.525292,0.484036,0.50786,0.508223,0.508705,0.49934,0.486846,0.509965,0.518173,0.507941,0.505401,0.512135,0.49655699999999997,0.49492800000000003,0.487696,0.509592,0.514135,0.515651,0.5026919999999999,0.510955,0.515607
0.5086080000000001,0.51905,0.48740399999999995,0.5062570000000001,0.501993,0.486119,0.508789,0.5179630000000001,0.5047429999999999,0.497545,0.51787,0.507845,0.525519,0.49764300000000006,0.520829,0.510659,0.516164,0.49943499999999996,0.495845,0.49575600000000003,0.527076,0.508507,0.522404,0.509469,0.498124,0.494295,0.522672,0.49717199999999995,0.500679,0.520863,0.47896500000000003,0.48145,0.5174570000000001,0.52594,0.476059,0.482244,0.508488,0.494911,0.502725,0.48453799999999997,0.513052,0.51084,0.517359,0.496397,0.510722,0.541347,0.526344,0.489428,0.5132540000000001,0.519162
0.508212,0.521668,0.5180640000000001,0.494892,0.503826,0.49328500000000003,0.514124,0.513362,0.508266,0.4950730000000001,0.515474,0.484845,0.5212859999999999,0.512966,0.506289,0.49971,0.50465,0.500151,0.49579,0.524825,0.506543,0.4983829999999999,0.533517,0.5226839999999999,0.5150159999999999,0.525397,0.496267,0.532943,0.510536,0.539206,0.5320179999999999,0.50284,0.536487,0.5402579999999999,0.5364420000000001,0.502335,0.518696,0.541755,0.523552,0.513232,0.545419,0.529071,0.52919,0.547488,0.50624,0.5364059999999999,0.530902,0.519474,0.5201169999999999,0.513118
0.498421,0.511414,0.523902,0.507917,0.510365,0.492716,0.482553,0.5326329999999999,0.544635,0.49985100000000005,0.5364760000000001,0.5208459999999999,0.527805,0.5449839999999999,0.516096,0.523757,0.52537,0.528546,0.5338179999999999,0.5283869999999999,0.555345,0.5345179999999999,0.510055,0.5235989999999999,0.54451,0.5210189999999999,0.5414640000000001,0.540068,0.536207,0.5474249999999999,0.508376,0.539847,0.536625,0.539542,0.551775,0.554925,0.5458559999999999,0.545026,0.552609,0.5331400000000001,0.547582,0.543217,0.548779,0.513201,0.559122,0.533392,0.535987,0.5608420000000001,0.546914,0.549058
0.51312,0.49608699999999994,0.5328630000000001,0.530312,0.5081600000000001,0.5315030000000001,0.521749,0.5189590000000001,0.555552,0.5492189999999999,0.540544,0.5472869999999999,0.515716,0.549015,0.546751,0.564324,0.547213,0.558588,0.556291,0.558607,0.5771569999999999,0.563086,0.559767,0.5692010000000001,0.5665370000000001,0.562283,0.562786,0.5597570000000001,0.5635239999999999,0.5716680000000001,0.575933,0.612077,0.592637,0.573555,0.590743,0.586276,0.600163,0.558158,0.6025429999999999,0.585027,0.592987,0.5987750000000001,0.582673,0.6136079999999999,0.59196,0.591646,0.593889,0.600688,0.6170749999999999,0.592596
0.516848,0.519382,0.5147,0.523539,0.526904,0.538876,0.53162,0.531624,0.5445329999999999,0.5679859999999999,0.564103,0.5534239999999999,0.5609919999999999,0.565759,0.569706,0.577114,0.5889519999999999,0.599274,0.605481,0.5870259999999999,0.598357,0.591462,0.610028,0.6224040000000001,0.60514,0.624111,0.597316,0.596021,0.603285,0.631182,0.6209709999999999,0.636135,0.630247,0.644485,0.639406,0.6601920000000001,0.629937,0.671897,0.6467859999999999,0.640441,0.6706050000000001,0.63534,0.644694,0.653854,0.630746,0.6790539999999999,0.6594340000000001,0.655946,0.6570929999999999,0.663416
0.498428,0.5117670000000001,0.5346949999999999,0.540276,0.538176,0.5639339999999999,0.569308,0.561097,0.568166,0.591419,0.567247,0.58179,0.58104,0.6211979999999999,0.602174,0.6467569999999999,0.61396,0.6585320000000001,0.626468,0.6382889999999999,0.640737,0.694132,0.658141,0.660499,0.674639,0.6829839999999999,0.693628,0.693033,0.673849,0.702564,0.702807,0.698291,0.7096120000000001,0.709819,0.710582,0.692893,0.707297,0.713374,0.7035189999999999,0.727982,0.709744,0.7316659999999999,0.7092539999999999,0.7340849999999999,0.726515,0.71379,0.728329,0.7192980000000001,0.745089,0.752069
0.522419,0.541662,0.522143,0.557253,0.553394,0.568266,0.570442,0.573733,0.596182,0.6209399999999999,0.606087,0.6137589999999999,0.6357649999999999,0.6116059999999999,0.6517050000000001,0.6377809999999999,0.682003,0.690475,0.70091,0.689638,0.709444,0.7156880000000001,0.7190319999999999,0.743382,0.741198,0.733232,0.7539459999999999,0.743152,0.7446170000000001,0.757764,0.754713,0.778014,0.772676,0.783738,0.773764,0.7815820000000001,0.7612930000000001,0.773577,0.7664120000000001,0.773554,0.793165,0.7837510000000001,0.7853199999999999,0.7780170000000001,0.7897409999999999,0.814641,0.780298,0.787517,0.7950710000000001,0.8007400000000001
0.502226,0.539292,0.557444,0.566821,0.559611,0.591942,0.588294,0.6074039999999999,0.6262639999999999,0.642489,0.6613840000000001,0.692587,0.6881590000000001,0.712388,0.710144,0.714262,0.7343310000000001,0.7361399999999999,0.714088,0.7441979999999999,0.7487090000000001,0.755376,0.7704759999999999,0.8057040000000001,0.7793890000000001,0.768199,0.793731,0.794192,0.7999,0.8215009999999999,0.8191780000000002,0.795405,0.8112389999999999,0.8156089999999999,0.8149249999999999,0.805634,0.8080090000000001,0.818346,0.83245,0.8313379999999999,0.8160140000000001,0.822207,0.8347340000000001,0.819288,0.8086559999999999,0.838684,0.8200850000000001,0.8299159999999999,0.836508,0.8293610000000001
