0.01,0.014949494949494949,0.0198989898989899,0.02484848484848485,0.029797979797979796,0.03474747474747475,0.039696969696969696,0.04464646464646465,0.049595959595959596,0.05454545454545454,0.059494949494949496,0.06444444444444444,0.06939393939393938,0.07434343434343434,0.07929292929292929,0.08424242424242423,0.08919191919191918,0.09414141414141414,0.09909090909090908,0.10404040404040403,0.10898989898989898,0.11393939393939392,0.11888888888888888,0.12383838383838383,0.12878787878787878,0.13373737373737374,0.1386868686868687,0.14363636363636365,0.1485858585858586,0.15353535353535352,0.15848484848484848,0.16343434343434343,0.16838383838383839,0.17333333333333334,0.1782828282828283,0.18323232323232325,0.18818181818181817,0.19313131313131313,0.19808080808080808,0.20303030303030303,0.207979797979798,0.21292929292929294,0.21787878787878787,0.22282828282828282,0.22777777777777777,0.23272727272727273,0.23767676767676768,0.24262626262626263,0.24757575757575756,0.2525252525252525,0.25747474747474747,0.26242424242424245,0.2673737373737374,0.2723232323232323,0.2772727272727273,0.2822222222222222,0.2871717171717172,0.2921212121212121,0.29707070707070704,0.302020202020202,0.30696969696969695,0.31191919191919193,0.31686868686868686,0.32181818181818184,0.32676767676767676,0.3317171717171717,0.33666666666666667,0.3416161616161616,0.3465656565656566,0.3515151515151515,0.3564646464646465,0.3614141414141414,0.36636363636363634,0.3713131313131313,0.37626262626262624,0.3812121212121212,0.38616161616161615,0.3911111111111111,0.39606060606060606,0.401010101010101,0.40595959595959596,0.4109090909090909,0.41585858585858587,0.4208080808080808,0.4257575757575757,0.4307070707070707,0.43565656565656563,0.4406060606060606,0.44555555555555554,0.4505050505050505,0.45545454545454545,0.46040404040404037,0.46535353535353535,0.4703030303030303,0.47525252525252526,0.4802020202020202,0.4851515151515151,0.4901010101010101,0.495050505050505,0.5
0.511715,0.491945,0.49911599999999995,0.514157,0.503134,0.498204,0.489185,0.485212,0.46213400000000004,0.517873,0.49143800000000004,0.479486,0.48970099999999994,0.521127,0.5049549999999999,0.49578500000000003,0.486896,0.49751599999999996,0.5042260000000001,0.472607,0.5154030000000001,0.502203,0.49277099999999996,0.510887,0.492116,0.504819,0.504713,0.483724,0.49220200000000003,0.509564,0.48452500000000004,0.488966,0.498182,0.5026980000000001,0.494412,0.466581,0.505099,0.4810269999999999,0.512503,0.492365,0.49789600000000006,0.492003,0.506529,0.499258,0.475729,0.49977499999999997,0.510044,0.526615,0.484313,0.503188,0.491564,0.479661,0.51017,0.493562,0.519058,0.49130300000000005,0.519034,0.49942299999999995,0.496192,0.487835,0.511169,0.49812200000000006,0.491713,0.516806,0.50906,0.508301,0.493728,0.482363,0.49189299999999997,0.520864,0.49922999999999995,0.497838,0.507991,0.49799,0.518662,0.48360400000000003,0.520435,0.48386199999999996,0.492008,0.530427,0.489208,0.49789599999999995,0.5046269999999999,0.516637,0.507932,0.48085599999999995,0.513137,0.478776,0.5040629999999999,0.511439,0.48974399999999996,0.500703,0.49777899999999997,0.482858,0.48984399999999995,0.49446499999999993,0.519489,0.49734399999999995,0.49561099999999997,0.503062
0.48745399999999994,0.486274,0.479255,0.501339,0.507143,0.491332,0.505277,0.49559,0.508612,0.49614699999999995,0.487132,0.5023759999999999,0.480057,0.502941,0.496767,0.5342549999999999,0.49533099999999997,0.505665,0.498891,0.47268200000000005,0.49815699999999996,0.504016,0.488421,0.488838,0.503935,0.48903,0.496321,0.49308900000000006,0.49044400000000005,0.483842,0.490078,0.500462,0.506725,0.485579,0.485147,0.492525,0.478086,0.492287,0.49050399999999994,0.511228,0.5136149999999999,0.484746,0.501629,0.461086,0.52415,0.492488,0.525331,0.49211299999999997,0.50429,0.48252700000000004,0.49217599999999995,0.512829,0.501033,0.495743,0.46578200000000003,0.5034529999999999,0.473904,0.516706,0.511733,0.498917,0.506777,0.49911000000000005,0.48879,0.520983,0.515555,0.496213,0.5136670000000001,0.496505,0.514641,0.49793400000000004,0.49646099999999993,0.48876200000000003,0.49988800000000005,0.515463,0.49194099999999996,0.492076,0.467185,0.494356,0.504118,0.488166,0.511514,0.499623,0.512221,0.510109,0.500648,0.5031979999999999,0.5049140000000001,0.5047470000000001,0.50569,0.50546,0.503787,0.497167,0.52974,0.5087170000000001,0.5004029999999999,0.48031199999999996,0.507823,0.502814,0.496387,0.49005200000000004
0.520691,0.48929900000000004,0.5023470000000001,0.502111,0.49288899999999997,0.500966,0.5104609999999999,0.495496,0.49192800000000003,0.5014730000000001,0.5130129999999999,0.49033800000000005,0.526672,0.5144610000000001,0.511798,0.521902,0.5077349999999999,0.504729,0.5134719999999999,0.494658,0.501994,0.502057,0.5141990000000001,0.505292,0.504222,0.5010729999999999,0.5084489999999999,0.510364,0.492232,0.479167,0.5082070000000001,0.49257799999999996,0.497011,0.507349,0.5103679999999999,0.49035999999999996,0.49405,0.514339,0.499105,0.48851200000000006,0.502367,0.516751,0.48499800000000004,0.5050669999999999,0.502715,0.478873,0.50598,0.489761,0.47861400000000004,0.489135,0.482792,0.489158,0.497337,0.511622,0.501283,0.519435,0.502658,0.489684,0.51461,0.50135,0.523655,0.48094899999999996,0.5027429999999999,0.502777,0.474237,0.49308199999999996,0.499826,0.504752,0.49780900000000006,0.49595199999999995,0.49582299999999996,0.509656,0.485964,0.48553299999999994,0.49725800000000003,0.48312,0.482357,0.5070140000000001,0.512818,0.4875520000000001,0.50165,0.528384,0.5155320000000001,0.503794,0.496831,0.47951,0.47758,0.501861,0.48536199999999996,0.490648,0.496499,0.5022800000000001,0.496907,0.494984,0.512161,0.493954,0.520122,0.4850520000000001,0.494067,0.502116
0.501252,0.524912,0.484773,0.46407499999999996,0.49825200000000003,0.49000400000000005,0.48201099999999997,0.493939,0.501051,0.49909,0.501769,0.510783,0.501549,0.49666200000000005,0.47823799999999994,0.498008,0.5108469999999999,0.48885900000000004,0.520442,0.493405,0.523505,0.498927,0.489452,0.49604800000000004,0.508424,0.499599,0.500885,0.49866600000000005,0.493833,0.518245,0.504645,0.487712,0.497059,0.504313,0.496817,0.492475,0.49752599999999997,0.47175500000000004,0.49884,0.48010800000000003,0.493024,0.49283600000000005,0.483917,0.49817199999999995,0.511326,0.513234,0.488367,0.506867,0.5065489999999999,0.497706,0.496278,0.49983200000000005,0.515158,0.476205,0.499896,0.50015,0.511074,0.500568,0.5086440000000001,0.49246,0.5166869999999999,0.521651,0.518901,0.507388,0.506443,0.48374,0.485259,0.5173220000000001,0.48380399999999996,0.48654099999999995,0.516803,0.49330700000000005,0.507284,0.48326,0.49092399999999997,0.503412,0.507786,0.5039290000000001,0.51011,0.505734,0.488807,0.507075,0.5171760000000001,0.5078039999999999,0.49747,0.512727,0.5017240000000001,0.47899200000000003,0.508052,0.490325,0.48251900000000003,0.48671800000000004,0.500161,0.5190980000000001,0.5003259999999999,0.498326,0.508539,0.5054320000000001,0.485442,0.5244139999999999
0.502255,0.491845,0.502845,0.492088,0.517992,0.50747,0.49059400000000003,0.513412,0.49513,0.518198,0.479974,0.506415,0.491018,0.49312399999999995,0.5138180000000001,0.507633,0.503043,0.50977,0.494174,0.502437,0.499583,0.530305,0.50037,0.49907,0.506972,0.474724,0.487815,0.50253,0.50134,0.505119,0.47090699999999996,0.488914,0.521315,0.504022,0.48926300000000006,0.5065500000000001,0.488883,0.5143,0.495162,0.515697,0.49735,0.49788,0.514651,0.48740000000000006,0.501777,0.489598,0.48534999999999995,0.5001599999999999,0.479583,0.478255,0.5077240000000001,0.47860199999999997,0.485174,0.51576,0.517633,0.501869,0.518496,0.4706149999999999,0.506016,0.489621,0.5152260000000001,0.49054699999999996,0.516397,0.505748,0.500186,0.494711,0.498618,0.497737,0.503532,0.506421,0.487643,0.498419,0.507433,0.47061000000000003,0.47872000000000003,0.493813,0.5170710000000001,0.523103,0.501702,0.506125,0.485348,0.511663,0.49206,0.5017699999999999,0.5063409999999999,0.506332,0.483974,0.48408299999999993,0.489089,0.502749,0.511977,0.509776,0.508994,0.49448000000000003,0.488105,0.48408300000000004,0.520789,0.49354699999999996,0.4961399999999999,0.508499
0.511482,0.5099509999999999,0.499678,0.500015,0.490297,0.504993,0.522044,0.5046309999999999,0.503322,0.507821,0.509262,0.47973299999999997,0.476353,0.49503,0.492996,0.5075189999999999,0.519953,0.486907,0.5041599999999999,0.48406699999999997,0.493309,0.5051410000000001,0.47361500000000006,0.49786100000000005,0.513484,0.4757,0.475426,0.495703,0.503986,0.49455,0.5085729999999999,0.49005699999999996,0.523957,0.49907999999999997,0.483839,0.486678,0.495743,0.507963,0.49213999999999997,0.5067029999999999,0.5183960000000001,0.5095069999999999,0.502591,0.5226759999999999,0.515177,0.510952,0.502678,0.509686,0.509729,0.50891,0.520602,0.49048899999999995,0.506683,0.4927189999999999,0.505028,0.50244,0.526069,0.501705,0.496744,0.488106,0.5000870000000001,0.516913,0.48203100000000004,0.48732999999999993,0.495714,0.503164,0.508273,0.50475,0.49041599999999996,0.497239,0.49775200000000003,0.481743,0.506075,0.5067699999999999,0.513031,0.514176,0.511707,0.520608,0.49878,0.47418399999999994,0.489222,0.475282,0.491193,0.49950300000000003,0.505342,0.50019,0.498082,0.49552,0.508427,0.49089999999999995,0.501411,0.526556,0.49593899999999996,0.487991,0.49047199999999996,0.49266799999999994,0.49070199999999997,0.5039830000000001,0.500308,0.5053679999999999
0.49146399999999996,0.505526,0.516234,0.503227,0.498161,0.512181,0.501415,0.491647,0.506391,0.5092829999999999,0.48809899999999995,0.5018199999999999,0.4984489999999999,0.488776,0.520214,0.49551500000000004,0.514127,0.504715,0.47221599999999997,0.49354600000000004,0.469604,0.510258,0.488931,0.498312,0.501071,0.48997500000000005,0.49490999999999996,0.507278,0.486939,0.48977,0.521991,0.506553,0.485127,0.48413599999999996,0.49573,0.5005040000000001,0.5112559999999999,0.501185,0.5028360000000001,0.507926,0.489618,0.496137,0.5006929999999999,0.487142,0.49749,0.503625,0.504301,0.484515,0.508945,0.508286,0.491211,0.512763,0.513631,0.48170199999999996,0.5134000000000001,0.50275,0.483961,0.503514,0.515137,0.5053890000000001,0.491089,0.484234,0.481008,0.526376,0.497711,0.505509,0.52172,0.510296,0.502461,0.48011200000000004,0.491255,0.49969399999999997,0.496574,0.48872099999999996,0.5120849999999999,0.509015,0.49751899999999993,0.513811,0.49135399999999996,0.492844,0.5059819999999999,0.51664,0.502765,0.490167,0.480811,0.49928399999999995,0.530578,0.49402599999999997,0.5010950000000001,0.49169799999999997,0.49174399999999996,0.501728,0.48526899999999995,0.49586699999999995,0.49234600000000006,0.501522,0.517368,0.478802,0.538068,0.47022600000000003
0.481427,0.5272969999999999,0.488902,0.513546,0.490469,0.49291799999999997,0.473363,0.500019,0.510823,0.514514,0.485405,0.473103,0.5071319999999999,0.5016470000000001,0.5248889999999999,0.488048,0.502095,0.4992150000000001,0.492927,0.49734799999999996,0.496078,0.502038,0.502494,0.486059,0.49181800000000003,0.497867,0.516502,0.483348,0.505436,0.506481,0.5043960000000001,0.478239,0.484964,0.503925,0.502515,0.486427,0.495431,0.492466,0.484364,0.48575900000000005,0.528757,0.478523,0.501255,0.500405,0.49048899999999995,0.513257,0.49715000000000004,0.5013340000000001,0.503112,0.5038590000000001,0.49688599999999994,0.49725700000000006,0.5034970000000001,0.497173,0.49369399999999997,0.486955,0.504058,0.5016039999999999,0.50266,0.502073,0.5115270000000001,0.486835,0.49940700000000005,0.521757,0.495321,0.509701,0.5087740000000001,0.508001,0.499393,0.505309,0.509962,0.48483,0.500613,0.495921,0.512275,0.50421,0.49152699999999994,0.500696,0.5045379999999999,0.507827,0.514281,0.489997,0.517382,0.518362,0.503481,0.508309,0.504855,0.509582,0.481337,0.514083,0.498572,0.49615200000000004,0.50303,0.482702,0.497959,0.496475,0.483409,0.504618,0.5061899999999999,0.512907
0.494087,0.508035,0.511977,0.513653,0.487247,0.490448,0.491739,0.5011789999999999,0.514661,0.503079,0.49232,0.515617,0.5106040000000001,0.479279,0.526834,0.511208,0.506554,0.474234,0.505126,0.5009540000000001,0.499554,0.493687,0.505775,0.498953,0.505953,0.49274599999999996,0.489418,0.5239119999999999,0.5127039999999999,0.503656,0.506162,0.511196,0.48535100000000003,0.5115679999999999,0.5307919999999999,0.502702,0.504832,0.493146,0.5125810000000001,0.48791199999999996,0.49714099999999994,0.505714,0.510737,0.504006,0.501696,0.490988,0.5229759999999999,0.517721,0.509583,0.49626100000000006,0.50015,0.49014800000000003,0.509091,0.50434,0.498473,0.5081840000000001,0.496466,0.491865,0.494428,0.49498300000000006,0.507879,0.504778,0.49626899999999996,0.522918,0.49097300000000005,0.509392,0.518326,0.515934,0.498218,0.49859600000000004,0.503707,0.516217,0.49948,0.49902199999999997,0.477739,0.510846,0.5064679999999999,0.503142,0.48904499999999995,0.519241,0.48566300000000007,0.478497,0.483325,0.5083880000000001,0.515261,0.49716799999999994,0.507928,0.506746,0.491724,0.497456,0.506339,0.49321099999999996,0.46666199999999997,0.510254,0.5024919999999999,0.500339,0.4931070000000001,0.491756,0.48960099999999995,0.484969
